system_id,city,country,region,metric,period_start,granularity,value,unit,measure_def,daily_equiv,is_estimate,source_id
new-york,New York City,United States,North America,ridership,2018-08-01,monthly,212947811,passengers,"unlinked_trips (rail, NTD)",6869284.2,true,new-york-ntd
new-york,New York City,United States,North America,ridership,2018-09-01,monthly,215153475,passengers,"unlinked_trips (rail, NTD)",7171782.5,true,new-york-ntd
new-york,New York City,United States,North America,ridership,2018-10-01,monthly,246416113,passengers,"unlinked_trips (rail, NTD)",7948906.9,true,new-york-ntd
new-york,New York City,United States,North America,ridership,2018-11-01,monthly,217622184,passengers,"unlinked_trips (rail, NTD)",7254072.8,true,new-york-ntd
new-york,New York City,United States,North America,ridership,2018-12-01,monthly,206071135,passengers,"unlinked_trips (rail, NTD)",6647456.0,true,new-york-ntd
new-york,New York City,United States,North America,ridership,2019-01-01,monthly,200106107,passengers,"unlinked_trips (rail, NTD)",6455035.7,true,new-york-ntd
new-york,New York City,United States,North America,ridership,2019-02-01,monthly,191064849,passengers,"unlinked_trips (rail, NTD)",6823744.6,true,new-york-ntd
new-york,New York City,United States,North America,ridership,2019-03-01,monthly,225578264,passengers,"unlinked_trips (rail, NTD)",7276718.2,true,new-york-ntd
new-york,New York City,United States,North America,ridership,2019-04-01,monthly,232223929,passengers,"unlinked_trips (rail, NTD)",7740797.6,true,new-york-ntd
new-york,New York City,United States,North America,ridership,2019-05-01,monthly,235967209,passengers,"unlinked_trips (rail, NTD)",7611845.5,true,new-york-ntd
new-york,New York City,United States,North America,ridership,2019-06-01,monthly,224274463,passengers,"unlinked_trips (rail, NTD)",7475815.4,true,new-york-ntd
new-york,New York City,United States,North America,ridership,2019-07-01,monthly,229774505,passengers,"unlinked_trips (rail, NTD)",7412080.8,true,new-york-ntd
new-york,New York City,United States,North America,ridership,2019-08-01,monthly,229171856,passengers,"unlinked_trips (rail, NTD)",7392640.5,true,new-york-ntd
new-york,New York City,United States,North America,ridership,2019-09-01,monthly,230694038,passengers,"unlinked_trips (rail, NTD)",7689801.3,true,new-york-ntd
new-york,New York City,United States,North America,ridership,2019-10-01,monthly,253609943,passengers,"unlinked_trips (rail, NTD)",8180965.9,true,new-york-ntd
new-york,New York City,United States,North America,ridership,2019-11-01,monthly,235137305,passengers,"unlinked_trips (rail, NTD)",7837910.2,true,new-york-ntd
new-york,New York City,United States,North America,ridership,2019-12-01,monthly,236357677,passengers,"unlinked_trips (rail, NTD)",7624441.2,true,new-york-ntd
new-york,New York City,United States,North America,ridership,2020-01-01,monthly,231863427,passengers,"unlinked_trips (rail, NTD)",7479465.4,true,new-york-ntd
new-york,New York City,United States,North America,ridership,2020-02-01,monthly,227432375,passengers,"unlinked_trips (rail, NTD)",7842495.7,true,new-york-ntd
new-york,New York City,United States,North America,ridership,2020-03-01,monthly,119654860,passengers,"unlinked_trips (rail, NTD)",3859834.2,true,new-york-ntd
new-york,New York City,United States,North America,ridership,2020-04-01,monthly,20254269,passengers,"unlinked_trips (rail, NTD)",675142.3,true,new-york-ntd
new-york,New York City,United States,North America,ridership,2020-05-01,monthly,25405507,passengers,"unlinked_trips (rail, NTD)",819532.5,true,new-york-ntd
new-york,New York City,United States,North America,ridership,2020-06-01,monthly,41052004,passengers,"unlinked_trips (rail, NTD)",1368400.1,true,new-york-ntd
new-york,New York City,United States,North America,ridership,2020-07-01,monthly,58922098,passengers,"unlinked_trips (rail, NTD)",1900712.8,true,new-york-ntd
new-york,New York City,United States,North America,ridership,2020-08-01,monthly,65384281,passengers,"unlinked_trips (rail, NTD)",2109170.4,true,new-york-ntd
new-york,New York City,United States,North America,ridership,2020-09-01,monthly,79041118,passengers,"unlinked_trips (rail, NTD)",2634703.9,true,new-york-ntd
new-york,New York City,United States,North America,ridership,2020-10-01,monthly,88633259,passengers,"unlinked_trips (rail, NTD)",2859137.4,true,new-york-ntd
new-york,New York City,United States,North America,ridership,2020-11-01,monthly,75520592,passengers,"unlinked_trips (rail, NTD)",2517353.1,true,new-york-ntd
new-york,New York City,United States,North America,ridership,2020-12-01,monthly,77390235,passengers,"unlinked_trips (rail, NTD)",2496459.2,true,new-york-ntd
new-york,New York City,United States,North America,ridership,2021-01-01,monthly,73812961,passengers,"unlinked_trips (rail, NTD)",2381063.3,true,new-york-ntd
new-york,New York City,United States,North America,ridership,2021-02-01,monthly,68398283,passengers,"unlinked_trips (rail, NTD)",2442795.8,true,new-york-ntd
new-york,New York City,United States,North America,ridership,2021-03-01,monthly,88984002,passengers,"unlinked_trips (rail, NTD)",2870451.7,true,new-york-ntd
new-york,New York City,United States,North America,ridership,2021-04-01,monthly,89859001,passengers,"unlinked_trips (rail, NTD)",2995300.0,true,new-york-ntd
new-york,New York City,United States,North America,ridership,2021-05-01,monthly,102449895,passengers,"unlinked_trips (rail, NTD)",3304835.3,true,new-york-ntd
new-york,New York City,United States,North America,ridership,2021-06-01,monthly,120506010,passengers,"unlinked_trips (rail, NTD)",4016867.0,true,new-york-ntd
new-york,New York City,United States,North America,ridership,2021-07-01,monthly,120132888,passengers,"unlinked_trips (rail, NTD)",3875254.5,true,new-york-ntd
new-york,New York City,United States,North America,ridership,2021-08-01,monthly,115449037,passengers,"unlinked_trips (rail, NTD)",3724162.5,true,new-york-ntd
new-york,New York City,United States,North America,ridership,2021-09-01,monthly,122379377,passengers,"unlinked_trips (rail, NTD)",4079312.6,true,new-york-ntd
new-york,New York City,United States,North America,ridership,2021-10-01,monthly,144291963,passengers,"unlinked_trips (rail, NTD)",4654579.5,true,new-york-ntd
new-york,New York City,United States,North America,ridership,2021-11-01,monthly,132969441,passengers,"unlinked_trips (rail, NTD)",4432314.7,true,new-york-ntd
new-york,New York City,United States,North America,ridership,2021-12-01,monthly,132745138,passengers,"unlinked_trips (rail, NTD)",4282101.2,true,new-york-ntd
new-york,New York City,United States,North America,ridership,2022-01-01,monthly,108397157,passengers,"unlinked_trips (rail, NTD)",3496682.5,true,new-york-ntd
new-york,New York City,United States,North America,ridership,2022-02-01,monthly,124283946,passengers,"unlinked_trips (rail, NTD)",4438712.4,true,new-york-ntd
new-york,New York City,United States,North America,ridership,2022-03-01,monthly,145533706,passengers,"unlinked_trips (rail, NTD)",4694635.7,true,new-york-ntd
new-york,New York City,United States,North America,ridership,2022-04-01,monthly,148723149,passengers,"unlinked_trips (rail, NTD)",4957438.3,true,new-york-ntd
new-york,New York City,United States,North America,ridership,2022-05-01,monthly,151157020,passengers,"unlinked_trips (rail, NTD)",4876032.9,true,new-york-ntd
new-york,New York City,United States,North America,ridership,2022-06-01,monthly,156700387,passengers,"unlinked_trips (rail, NTD)",5223346.2,true,new-york-ntd
new-york,New York City,United States,North America,ridership,2022-07-01,monthly,142706070,passengers,"unlinked_trips (rail, NTD)",4603421.6,true,new-york-ntd
new-york,New York City,United States,North America,ridership,2022-08-01,monthly,148363477,passengers,"unlinked_trips (rail, NTD)",4785918.6,true,new-york-ntd
new-york,New York City,United States,North America,ridership,2022-09-01,monthly,164236619,passengers,"unlinked_trips (rail, NTD)",5474554.0,true,new-york-ntd
new-york,New York City,United States,North America,ridership,2022-10-01,monthly,171843098,passengers,"unlinked_trips (rail, NTD)",5543325.7,true,new-york-ntd
new-york,New York City,United States,North America,ridership,2022-11-01,monthly,168499034,passengers,"unlinked_trips (rail, NTD)",5616634.5,true,new-york-ntd
new-york,New York City,United States,North America,ridership,2022-12-01,monthly,162630138,passengers,"unlinked_trips (rail, NTD)",5246133.5,true,new-york-ntd
new-york,New York City,United States,North America,ridership,2023-01-01,monthly,150984026,passengers,"unlinked_trips (rail, NTD)",4870452.5,true,new-york-ntd
new-york,New York City,United States,North America,ridership,2023-02-01,monthly,150531843,passengers,"unlinked_trips (rail, NTD)",5376137.2,true,new-york-ntd
new-york,New York City,United States,North America,ridership,2023-03-01,monthly,176647689,passengers,"unlinked_trips (rail, NTD)",5698312.5,true,new-york-ntd
new-york,New York City,United States,North America,ridership,2023-04-01,monthly,161779844,passengers,"unlinked_trips (rail, NTD)",5392661.5,true,new-york-ntd
new-york,New York City,United States,North America,ridership,2023-05-01,monthly,183903625,passengers,"unlinked_trips (rail, NTD)",5932375.0,true,new-york-ntd
new-york,New York City,United States,North America,ridership,2023-06-01,monthly,170181767,passengers,"unlinked_trips (rail, NTD)",5672725.6,true,new-york-ntd
new-york,New York City,United States,North America,ridership,2023-07-01,monthly,152923078,passengers,"unlinked_trips (rail, NTD)",4933002.5,true,new-york-ntd
new-york,New York City,United States,North America,ridership,2023-08-01,monthly,168009408,passengers,"unlinked_trips (rail, NTD)",5419658.3,true,new-york-ntd
new-york,New York City,United States,North America,ridership,2023-09-01,monthly,181300044,passengers,"unlinked_trips (rail, NTD)",6043334.8,true,new-york-ntd
new-york,New York City,United States,North America,ridership,2023-10-01,monthly,181403724,passengers,"unlinked_trips (rail, NTD)",5851733.0,true,new-york-ntd
new-york,New York City,United States,North America,ridership,2023-11-01,monthly,176363812,passengers,"unlinked_trips (rail, NTD)",5878793.7,true,new-york-ntd
new-york,New York City,United States,North America,ridership,2023-12-01,monthly,173256395,passengers,"unlinked_trips (rail, NTD)",5588916.0,true,new-york-ntd
new-york,New York City,United States,North America,ridership,2024-01-01,monthly,172242696,passengers,"unlinked_trips (rail, NTD)",5556216.0,true,new-york-ntd
new-york,New York City,United States,North America,ridership,2024-02-01,monthly,170632203,passengers,"unlinked_trips (rail, NTD)",5883869.1,true,new-york-ntd
new-york,New York City,United States,North America,ridership,2024-03-01,monthly,187422182,passengers,"unlinked_trips (rail, NTD)",6045876.8,true,new-york-ntd
new-york,New York City,United States,North America,ridership,2024-04-01,monthly,187690140,passengers,"unlinked_trips (rail, NTD)",6256338.0,true,new-york-ntd
new-york,New York City,United States,North America,ridership,2024-05-01,monthly,198452660,passengers,"unlinked_trips (rail, NTD)",6401698.7,true,new-york-ntd
new-york,New York City,United States,North America,ridership,2024-06-01,monthly,180539202,passengers,"unlinked_trips (rail, NTD)",6017973.4,true,new-york-ntd
new-york,New York City,United States,North America,ridership,2024-07-01,monthly,170285791,passengers,"unlinked_trips (rail, NTD)",5493090.0,true,new-york-ntd
new-york,New York City,United States,North America,ridership,2024-08-01,monthly,172596499,passengers,"unlinked_trips (rail, NTD)",5567629.0,true,new-york-ntd
new-york,New York City,United States,North America,ridership,2024-09-01,monthly,188681230,passengers,"unlinked_trips (rail, NTD)",6289374.3,true,new-york-ntd
new-york,New York City,United States,North America,ridership,2024-10-01,monthly,207359496,passengers,"unlinked_trips (rail, NTD)",6689016.0,true,new-york-ntd
new-york,New York City,United States,North America,ridership,2024-11-01,monthly,185163387,passengers,"unlinked_trips (rail, NTD)",6172112.9,true,new-york-ntd
new-york,New York City,United States,North America,ridership,2024-12-01,monthly,186204360,passengers,"unlinked_trips (rail, NTD)",6006592.3,true,new-york-ntd
new-york,New York City,United States,North America,ridership,2025-01-01,monthly,178831194,passengers,"unlinked_trips (rail, NTD)",5768748.2,true,new-york-ntd
new-york,New York City,United States,North America,ridership,2025-02-01,monthly,169430889,passengers,"unlinked_trips (rail, NTD)",6051103.2,true,new-york-ntd
new-york,New York City,United States,North America,ridership,2025-03-01,monthly,194298269,passengers,"unlinked_trips (rail, NTD)",6267686.1,true,new-york-ntd
new-york,New York City,United States,North America,ridership,2025-04-01,monthly,197133664,passengers,"unlinked_trips (rail, NTD)",6571122.1,true,new-york-ntd
new-york,New York City,United States,North America,ridership,2025-05-01,monthly,204151128,passengers,"unlinked_trips (rail, NTD)",6585520.3,true,new-york-ntd
new-york,New York City,United States,North America,ridership,2025-06-01,monthly,192235896,passengers,"unlinked_trips (rail, NTD)",6407863.2,true,new-york-ntd
new-york,New York City,United States,North America,ridership,2025-07-01,monthly,184399096,passengers,"unlinked_trips (rail, NTD)",5948357.9,true,new-york-ntd
